Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Combined,Outlet_Years,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
10.895,1,0.137368051,264.3568,3,2009,4745.8224,0,4,0,1,0,0,0,1,0,0,1,0
,1,0.092933158,91.0146,5,1985,3466.1548,0,28,0,1,0,0,0,1,0,0,0,1
10.3,0,0.117593973,154.463,2,2007,2503.408,2,6,0,0,0,0,1,0,0,1,0,0
19.1,2,0.026018497,148.2418,2,2007,3089.9778,0,6,0,0,0,0,1,0,0,1,0,0
4.555,2,0.034410585,111.3544,9,1999,1342.2528,0,14,0,1,0,1,0,0,0,1,0,0
,0,0.02426524,114.0492,5,1985,3938.8728,2,28,0,1,0,0,0,1,0,0,0,1
16.2,0,0.17617540199999998,184.0608,2,2007,2021.3688,2,6,0,0,0,0,1,0,0,1,0,0
8.975,2,0.088257771,84.1224,0,1998,170.4448,0,15,0,0,0,0,0,1,1,0,0,0
21.1,2,0.020750867,128.7994,9,1999,1927.491,0,14,0,1,0,1,0,0,0,1,0,0
17.75,0,0.11152734800000001,110.2912,7,2002,873.5296,2,11,0,0,0,0,1,0,0,1,0,0
12.8,2,0.114318263,142.2838,3,2009,421.4514,0,4,0,1,0,0,0,1,0,0,1,0
6.905,2,0.038363204,98.1726,2,2007,587.2356,0,6,0,0,0,0,1,0,0,1,0,0
10.195,2,0.245483691,141.8838,0,1998,280.9676,0,15,0,0,0,0,0,1,1,0,0,0
5.785,2,0.05393093400000001,87.3856,9,1999,878.8560000000001,0,14,0,1,0,1,0,0,0,1,0,0
,1,0.018942606,236.0248,5,1985,6636.6944,0,28,0,1,0,0,0,1,0,0,0,1
7.96,1,0.028339599,162.4894,1,1987,1779.6834,0,26,1,0,0,0,0,1,0,1,0,0
8.3,2,0.030151351,98.7384,8,1997,492.69199999999995,0,16,0,0,1,1,0,0,0,1,0,0
5.46,2,0.107274301,145.5786,7,2002,3900.9222,0,11,0,0,0,0,1,0,0,1,0,0
13.35,1,0.10267088199999999,228.6352,9,1999,3435.528,0,14,0,1,0,1,0,0,0,1,0,0
5.46,2,0.032177405,185.424,8,1997,5219.872,0,16,0,0,1,1,0,0,0,1,0,0
,2,0.039734882,165.7868,5,1985,4913.604,1,28,0,1,0,0,0,1,0,0,0,1
20.75,2,0.083536989,180.3318,1,1987,4149.9314,0,26,1,0,0,0,0,1,0,1,0,0
6.59,0,0.026225692999999998,119.0098,9,1999,2530.7058,2,14,0,1,0,1,0,0,0,1,0,0
7.55,1,0.0273235,151.934,2,2007,1837.608,0,6,0,0,0,0,1,0,0,1,0,0
20.85,1,0.03747983,192.7478,7,2002,2131.2258,0,11,0,0,0,0,1,0,0,1,0,0
18.85,0,0.168531813,192.5136,2,2007,2916.204,2,6,0,0,0,0,1,0,0,1,0,0
15.2,1,0.021293909,218.4824,3,2009,1528.6768,0,4,0,1,0,0,0,1,0,0,1,0
10.1,0,0.030269774,152.4656,7,2002,2934.8464,2,11,0,0,0,0,1,0,0,1,0,0
10.0,1,0.025822315,262.7226,6,2004,3171.8712,0,9,0,0,1,0,1,0,0,1,0,0
8.985,1,0.18368816100000002,100.27,9,1999,998.7,0,14,0,1,0,1,0,0,0,1,0,0
11.5,2,0.125579201,99.7358,6,2004,1105.8938,0,9,0,0,1,0,1,0,0,1,0,0
,0,0.077079177,61.5536,5,1985,918.804,2,28,0,1,0,0,0,1,0,0,0,1
19.85,0,0.026074491,48.6376,3,2009,575.2512,2,4,0,1,0,0,0,1,0,0,1,0
21.1,0,0.010593469,234.2958,1,1987,3739.1328,2,26,1,0,0,0,0,1,0,1,0,0
4.555,2,0.034357169,112.6544,8,1997,2684.5056,0,16,0,0,1,1,0,0,0,1,0,0
20.85,1,0.037396901,193.8478,6,2004,2712.4692,0,9,0,0,1,0,1,0,0,1,0,0
7.905,1,0.064011067,230.2694,1,1987,4567.388,1,26,1,0,0,0,0,1,0,1,0,0
6.78,2,0.085981978,228.4694,7,2002,5480.8656,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.040318692999999996,186.22400000000002,5,1985,5033.448,0,28,0,1,0,0,0,1,0,0,0,1
15.0,2,0.161762835,185.9266,7,2002,2581.9724,0,11,0,0,0,0,1,0,0,1,0,0
17.6,1,0.10487896699999999,164.8868,8,1997,2456.802,0,16,0,0,1,1,0,0,0,1,0,0
13.8,2,0.10746981900000001,77.8012,0,1998,227.7036,0,15,0,0,0,0,0,1,1,0,0,0
5.11,0,0.034868095,163.821,6,2004,2120.573,2,9,0,0,1,0,1,0,0,1,0,0
8.71,2,0.046079575,43.5744,7,2002,407.4696,0,11,0,0,0,0,1,0,0,1,0,0
7.235,1,0.058083830999999995,113.6834,1,1987,230.3668,0,26,1,0,0,0,0,1,0,1,0,0
12.3,2,0.064618976,89.8804,8,1997,1286.3256,0,16,0,0,1,1,0,0,0,1,0,0
6.96,1,0.077178965,93.1146,6,2004,2189.1504,1,9,0,0,1,0,1,0,0,1,0,0
18.0,2,0.142910689,89.6514,9,1999,1859.5794,0,14,0,1,0,1,0,0,0,1,0,0
6.28,1,0.027682047,85.5198,1,1987,1744.396,1,26,1,0,0,0,0,1,0,1,0,0
10.5,2,0.142511272,158.7578,6,2004,2246.4092,0,9,0,0,1,0,1,0,0,1,0,0
14.15,1,0.09557165,171.0106,7,2002,4106.6544,1,11,0,0,0,0,1,0,0,1,0,0
9.8,1,0.02316823,47.506,0,1998,186.424,1,15,0,0,0,0,0,1,1,0,0,0
15.85,2,0.061045133,44.7744,1,1987,181.0976,0,26,1,0,0,0,0,1,0,1,0,0
10.3,2,0.011148865,84.854,7,2002,778.9860000000001,0,11,0,0,0,0,1,0,0,1,0,0
17.6,1,0.058091269,156.2314,8,1997,2947.4966,0,16,0,0,1,1,0,0,0,1,0,0
,2,0.019672774,86.4198,5,1985,1918.8356,0,28,0,1,0,0,0,1,0,0,0,1
10.3,1,0.07867827599999999,177.037,1,1987,3705.177,0,26,1,0,0,0,0,1,0,1,0,0
9.195,2,0.117667492,159.5578,9,1999,1283.6624,0,14,0,1,0,1,0,0,0,1,0,0
12.8,1,0.069902438,261.3252,3,2009,3410.2276,0,4,0,1,0,0,0,1,0,0,1,0
10.0,2,0.037757166,126.7994,6,2004,1284.994,0,9,0,0,1,0,1,0,0,1,0,0
17.25,1,0.107021498,40.5822,6,2004,785.6439999999999,0,9,0,0,1,0,1,0,0,1,0,0
,2,0.032892112,49.3008,5,1985,1518.024,0,28,0,1,0,0,0,1,0,0,0,1
20.2,0,0.10047746099999999,187.7898,2,2007,2245.0776,2,6,0,0,0,0,1,0,0,1,0,0
7.5,0,0.036228067,175.2028,6,2004,4427.57,2,9,0,0,1,0,1,0,0,1,0,0
7.895,2,0.094488485,100.7332,1,1987,1230.3984,0,26,1,0,0,0,0,1,0,1,0,0
15.75,1,0.055154296,195.5452,3,2009,1174.4712,0,4,0,1,0,0,0,1,0,0,1,0
,1,0.106907604,162.8526,4,1985,493.3578,0,28,0,0,1,1,0,0,1,0,0,0
13.65,2,0.073060301,196.2426,7,2002,2570.6538,0,11,0,0,0,0,1,0,0,1,0,0
20.1,0,0.077439606,60.6536,6,2004,980.0576,2,9,0,0,1,0,1,0,0,1,0,0
13.65,2,0.080968973,259.7936,3,2009,2609.936,0,4,0,1,0,0,0,1,0,0,1,0
12.3,2,0.106492562,176.3396,9,1999,1395.5168,0,14,0,1,0,1,0,0,0,1,0,0
,2,0.139330557,109.5228,5,1985,3426.2068,0,28,0,1,0,0,0,1,0,0,0,1
21.35,1,0.068822477,258.3278,8,1997,7028.8506,0,16,0,0,1,1,0,0,0,1,0,0
7.72,2,0.074669288,76.3986,1,1987,1402.1748,0,26,1,0,0,0,0,1,0,1,0,0
12.1,0,0.025834127999999998,165.1526,0,1998,164.4526,2,15,0,0,0,0,0,1,1,0,0,0
14.85,2,0.035227697,159.5578,1,1987,2085.9514,0,26,1,0,0,0,0,1,0,1,0,0
,0,0.050901814000000004,120.5414,4,1985,365.5242,2,28,0,0,1,1,0,0,1,0,0,0
16.0,0,0.07296514400000001,231.3668,3,2009,4607.335999999999,2,4,0,1,0,0,0,1,0,0,1,0
8.395,1,0.039492207,97.3042,8,1997,1091.2462,0,16,0,0,1,1,0,0,0,1,0,0
7.365,1,0.042552205,225.172,6,2004,3395.58,0,9,0,0,1,0,1,0,0,1,0,0
20.5,1,0.020587886,89.583,1,1987,1797.66,0,26,1,0,0,0,0,1,0,1,0,0
18.25,1,0.130095044,257.2962,0,1998,517.9924,0,15,0,0,0,0,0,1,1,0,0,0
,1,0.040747616,140.2496,5,1985,4093.3384,0,28,0,1,0,0,0,1,0,0,0,1
7.475,0,0.013146636000000001,214.5192,7,2002,2804.3496,2,11,0,0,0,0,1,0,0,1,0,0
12.15,1,0.02176755,164.6184,7,2002,3797.7232,0,11,0,0,0,0,1,0,0,1,0,0
7.97,1,0.0,172.0422,3,2009,5690.5926,1,4,0,1,0,0,0,1,0,0,1,0
15.25,1,0.08995645,217.1192,9,1999,3235.788,0,14,0,1,0,1,0,0,0,1,0,0
16.35,2,0.06266564200000001,225.6062,3,2009,1579.9434,0,4,0,1,0,0,0,1,0,0,1,0
11.1,1,0.176182345,158.1604,6,2004,1901.5248,0,9,0,0,1,0,1,0,0,1,0,0
11.8,0,0.022843501000000002,177.8686,8,1997,4621.9836,2,16,0,0,1,1,0,0,0,1,0,0
14.3,2,0.034411238,98.6726,8,1997,782.9808,0,16,0,0,1,1,0,0,0,1,0,0
13.65,2,0.0,36.6532,2,2007,755.0172,0,6,0,0,0,0,1,0,0,1,0,0
16.75,1,0.128861359,86.2856,6,2004,1406.1696,0,9,0,0,1,0,1,0,0,1,0,0
16.25,1,0.078290271,93.1804,9,1999,1194.4452,0,14,0,1,0,1,0,0,0,1,0,0
18.0,1,0.008539208000000001,81.2618,6,2004,402.809,0,9,0,0,1,0,1,0,0,1,0,0
20.2,2,0.100095288,125.2678,0,1998,127.1678,0,15,0,0,0,0,0,1,1,0,0,0
15.0,1,0.046447327999999996,121.5414,9,1999,2436.828,0,14,0,1,0,1,0,0,0,1,0,0
,2,0.030794774,122.9072,5,1985,4532.7664,0,28,0,1,0,0,0,1,0,0,0,1
,2,0.159081735,193.5478,5,1985,4649.9472,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.034705807000000005,241.6828,5,1985,4873.656,0,28,0,1,0,0,0,1,0,0,0,1
13.0,1,0.154487495,77.2986,2,2007,1246.3776,0,6,0,0,0,0,1,0,0,1,0,0
14.65,0,0.07217867900000001,262.9594,9,1999,5233.188,2,14,0,1,0,1,0,0,0,1,0,0
,1,0.061686402,153.9998,5,1985,5229.1932,1,28,0,1,0,0,0,1,0,0,0,1
5.88,1,0.003599378,152.2998,7,2002,3075.9959999999996,1,11,0,0,0,0,1,0,0,1,0,0
12.35,1,0.026832182000000003,57.3246,2,2007,1332.2658,0,6,0,0,0,0,1,0,0,1,0,0
9.0,0,0.019616991,169.6474,2,2007,2526.7110000000002,2,6,0,0,0,0,1,0,0,1,0,0
10.395,1,0.05226427,158.4604,0,1998,158.4604,0,15,0,0,0,0,0,1,1,0,0,0
10.195,1,0.112203445,111.786,6,2004,1697.79,1,9,0,0,1,0,1,0,0,1,0,0
,1,0.17176107699999998,115.7518,5,1985,5351.0346,0,28,0,1,0,0,0,1,0,0,0,1
9.695,0,0.11417050599999999,158.9604,7,2002,1743.0644,2,11,0,0,0,0,1,0,0,1,0,0
19.35,2,0.08226641900000001,48.8034,8,1997,340.2238,0,16,0,0,1,1,0,0,0,1,0,0
16.7,2,0.038685176,146.6102,3,2009,2770.3938,0,4,0,1,0,0,0,1,0,0,1,0
5.985,1,0.095795326,128.4678,8,1997,508.6712,0,16,0,0,1,1,0,0,0,1,0,0
8.85,0,0.026814123999999998,103.7964,0,1998,210.3928,2,15,0,0,0,0,0,1,1,0,0,0
15.7,1,0.045203854,180.266,8,1997,1617.894,0,16,0,0,1,1,0,0,0,1,0,0
12.5,1,0.020697723,198.8742,8,1997,5773.1518,0,16,0,0,1,1,0,0,0,1,0,0
19.35,0,0.027827268,65.6168,3,2009,383.5008,2,4,0,1,0,0,0,1,0,0,1,0
7.72,2,0.074883035,79.8986,7,2002,1090.5804,0,11,0,0,0,0,1,0,0,1,0,0
17.2,1,0.156298858,162.1578,8,1997,1283.6624,0,16,0,0,1,1,0,0,0,1,0,0
,0,0.019412191999999998,166.5474,5,1985,4379.6324,2,28,0,1,0,0,0,1,0,0,0,1
,1,0.105324246,125.7046,5,1985,3237.1196,0,28,0,1,0,0,0,1,0,0,0,1
,2,0.019227816000000002,163.9842,4,1985,331.5684,0,28,0,0,1,1,0,0,1,0,0,0
8.895,1,0.044093978,208.3954,0,1998,1041.9769999999999,0,15,0,0,0,0,0,1,1,0,0,0
20.2,2,0.117599259,195.31099999999998,7,2002,3338.987,0,11,0,0,0,0,1,0,0,1,0,0
20.5,1,0.036140297,120.0756,8,1997,2302.3364,0,16,0,0,1,1,0,0,0,1,0,0
17.6,1,0.10479168900000001,165.2868,1,1987,3111.9492,0,26,1,0,0,0,0,1,0,1,0,0
11.15,1,0.057021155999999996,106.8622,9,1999,2011.3818,0,14,0,1,0,1,0,0,0,1,0,0
,0,0.026058181,121.9098,5,1985,3374.2744,2,28,0,1,0,0,0,1,0,0,0,1
19.6,2,0.12829573,167.2816,7,2002,2013.3792,0,11,0,0,0,0,1,0,0,1,0,0
10.895,2,0.03263762,147.7102,2,2007,1895.5326,0,6,0,0,0,0,1,0,0,1,0,0
13.85,1,0.034765901,114.2492,2,2007,1853.5872,1,6,0,0,0,0,1,0,0,1,0,0
15.1,1,0.09569633400000001,159.7604,2,2007,2693.8268,0,6,0,0,0,0,1,0,0,1,0,0
15.0,0,0.071371458,125.2362,8,1997,1384.1982,2,16,0,0,1,1,0,0,0,1,0,0
12.85,1,0.022696131,179.9318,3,2009,2706.4770000000003,0,4,0,1,0,0,0,1,0,0,1,0
16.85,2,0.267565911,194.1478,0,1998,1162.4868,0,15,0,0,0,0,0,1,1,0,0,0
15.5,1,0.053327763,44.477,1,1987,865.54,1,26,1,0,0,0,0,1,0,1,0,0
15.85,2,0.007145063,41.048,6,2004,479.376,0,9,0,0,1,0,1,0,0,1,0,0
21.2,1,0.071076055,174.83700000000002,2,2007,5469.547,0,6,0,0,0,0,1,0,0,1,0,0
13.35,1,0.139426044,148.3392,6,2004,3877.6192,0,9,0,0,1,0,1,0,0,1,0,0
6.11,2,0.151925271,46.6086,6,2004,624.5204,1,9,0,0,1,0,1,0,0,1,0,0
13.0,0,0.099479703,44.906000000000006,9,1999,652.484,2,14,0,1,0,1,0,0,0,1,0,0
,1,0.045900447999999996,118.9124,5,1985,2844.2976,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.21799414,266.5884,4,1985,1324.942,0,28,0,0,1,1,0,0,1,0,0,0
6.425,1,0.010454459000000001,115.6808,9,1999,1406.1696,0,14,0,1,0,1,0,0,0,1,0,0
,1,0.17264121300000002,195.111,5,1985,5303.097,0,28,0,1,0,0,0,1,0,0,0,1
12.0,1,0.075701524,124.6388,7,2002,2105.2596,0,11,0,0,0,0,1,0,0,1,0,0
7.535,1,0.081914677,120.344,9,1999,3835.008,1,14,0,1,0,1,0,0,0,1,0,0
7.68,1,0.071010513,190.9162,9,1999,5195.2374,0,14,0,1,0,1,0,0,0,1,0,0
14.7,1,0.072444983,48.6034,7,2002,194.4136,0,11,0,0,0,0,1,0,0,1,0,0
10.3,1,0.06998190900000001,263.0226,1,1987,6079.4198,0,26,1,0,0,0,0,1,0,1,0,0
13.8,2,0.06457046,76.2012,2,2007,1669.8264,0,6,0,0,0,0,1,0,0,1,0,0
10.1,1,0.024159767000000002,114.715,6,2004,815.605,0,9,0,0,1,0,1,0,0,1,0,0
7.785,1,0.089210159,64.251,2,2007,1328.271,0,6,0,0,0,0,1,0,0,1,0,0
13.8,1,0.097611115,54.893,2,2007,679.1160000000001,1,6,0,0,0,0,1,0,0,1,0,0
11.8,0,0.058975504000000005,81.7618,3,2009,966.7416,2,4,0,1,0,0,0,1,0,0,1,0
10.5,0,0.027430696,171.1106,2,2007,3593.3226,2,6,0,0,0,0,1,0,0,1,0,0
,2,0.0,58.7588,4,1985,400.8116,0,28,0,0,1,1,0,0,1,0,0,0
19.7,1,0.038815341,124.2362,7,2002,1887.543,1,11,0,0,0,0,1,0,0,1,0,0
,1,0.152632413,98.441,4,1985,96.541,0,28,0,0,1,1,0,0,1,0,0,0
,1,0.021618297,167.1184,5,1985,2476.776,0,28,0,1,0,0,0,1,0,0,0,1
15.1,2,0.096491904,134.4942,3,2009,1854.9188,0,4,0,1,0,0,0,1,0,0,1,0
16.2,1,0.033568871,74.9696,2,2007,2162.5184,1,6,0,0,0,0,1,0,0,1,0,0
11.3,2,0.054507422,96.3094,1,1987,666.4658,0,26,1,0,0,0,0,1,0,1,0,0
,2,0.063079544,175.7712,4,1985,351.5424,0,28,0,0,1,1,0,0,1,0,0,0
,1,0.06420812599999999,180.1976,4,1985,181.0976,0,28,0,0,1,1,0,0,1,0,0,0
19.7,1,0.041974489000000004,108.6912,2,2007,2183.824,0,6,0,0,0,0,1,0,0,1,0,0
20.6,2,0.048207430999999995,188.0556,2,2007,2065.3116,0,6,0,0,0,0,1,0,0,1,0,0
9.5,1,0.041065647000000004,223.5088,2,2007,4697.8848,1,6,0,0,0,0,1,0,0,1,0,0
13.5,2,0.128709014,96.1068,1,1987,1846.9292,0,26,1,0,0,0,0,1,0,1,0,0
13.65,1,0.03596071,186.3924,8,1997,1665.8316,0,16,0,0,1,1,0,0,0,1,0,0
7.27,0,0.046520703,97.7384,1,1987,591.2304,2,26,1,0,0,0,0,1,0,1,0,0
,0,0.210596485,144.747,4,1985,143.14700000000002,2,28,0,0,1,1,0,0,1,0,0,0
6.86,0,0.03674399,231.201,2,2007,6201.927,2,6,0,0,0,0,1,0,0,1,0,0
14.7,1,0.072238195,47.5034,1,1987,972.068,0,26,1,0,0,0,0,1,0,1,0,0
,0,0.034141213,211.9218,5,1985,3419.5488,2,28,0,1,0,0,0,1,0,0,0,1
9.195,1,0.101500374,45.2744,7,2002,679.1160000000001,0,11,0,0,0,0,1,0,0,1,0,0
14.15,1,0.042246575,54.2982,9,1999,1104.5622,1,14,0,1,0,1,0,0,0,1,0,0
12.3,2,0.058105769,60.4562,6,2004,1777.6860000000001,0,9,0,0,1,0,1,0,0,1,0,0
11.8,2,0.170141787,116.7834,1,1987,2303.6679999999997,0,26,1,0,0,0,0,1,0,1,0,0
13.6,2,0.049579883,110.0912,6,2004,1965.4416,0,9,0,0,1,0,1,0,0,1,0,0
11.6,1,0.0,178.2686,9,1999,1955.4546,0,14,0,1,0,1,0,0,0,1,0,0
15.0,1,0.058725134000000005,43.6744,2,2007,407.4696,0,6,0,0,0,0,1,0,0,1,0,0
7.0,1,0.0,105.62799999999999,9,1999,1384.864,0,14,0,1,0,1,0,0,0,1,0,0
13.1,1,0.075695552,168.4158,9,1999,1504.0422,0,14,0,1,0,1,0,0,0,1,0,0
11.3,1,0.007321067,197.7426,2,2007,2570.6538,0,6,0,0,0,0,1,0,0,1,0,0
12.3,1,0.009463757,73.83800000000001,2,2007,1245.046,0,6,0,0,0,0,1,0,0,1,0,0
10.0,0,0.021407511,248.175,1,1987,3495.45,2,26,1,0,0,0,0,1,0,1,0,0
,1,0.145669556,247.2776,4,1985,743.0328,0,28,0,0,1,1,0,0,1,0,0,0
6.98,1,0.041273236,82.4934,3,2009,982.7208,0,4,0,1,0,0,0,1,0,0,1,0
19.0,1,0.128090139,107.0622,8,1997,1376.2086,0,16,0,0,1,1,0,0,0,1,0,0
17.0,1,0.135707553,172.5106,6,2004,2053.3272,0,9,0,0,1,0,1,0,0,1,0,0
15.15,1,0.027774002000000002,152.3708,6,2004,3159.8868,0,9,0,0,1,0,1,0,0,1,0,0
,2,0.07278643,49.4376,4,1985,191.7504,0,28,0,0,1,1,0,0,1,0,0,0
,1,0.029640603999999997,40.8138,5,1985,1543.3244,0,28,0,1,0,0,0,1,0,0,0,1
8.355,1,0.18793900300000002,146.9418,7,2002,1029.9926,0,11,0,0,0,0,1,0,0,1,0,0
12.15,0,0.14492016,224.4404,1,1987,1800.3232,2,26,1,0,0,0,0,1,0,1,0,0
17.25,2,0.125419157,40.048,9,1999,399.48,0,14,0,1,0,1,0,0,0,1,0,0
6.46,2,0.049121972,144.6102,1,1987,2916.204,0,26,1,0,0,0,0,1,0,1,0,0
,1,0.0,175.3028,5,1985,3719.1588,1,28,0,1,0,0,0,1,0,0,0,1
5.78,2,0.07414907400000001,262.2568,8,1997,5273.1359999999995,0,16,0,0,1,1,0,0,0,1,0,0
18.7,0,0.04604992,151.9682,1,1987,3354.3004,2,26,1,0,0,0,0,1,0,1,0,0
19.2,1,0.035384612,180.3318,2,2007,3428.2042,0,6,0,0,0,0,1,0,0,1,0,0
,1,0.038340116,240.1564,5,1985,7150.691999999999,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.0,81.8618,4,1985,161.1236,0,28,0,0,1,1,0,0,1,0,0,0
,1,0.049080853,147.7734,5,1985,4602.6754,0,28,0,1,0,0,0,1,0,0,0,1
,0,0.076183667,245.646,5,1985,3695.19,2,28,0,1,0,0,0,1,0,0,0,1
7.35,1,0.028711412000000002,39.9454,3,2009,377.5086,0,4,0,1,0,0,0,1,0,0,1,0
20.35,2,0.0,81.6276,8,1997,1787.0072,0,16,0,0,1,1,0,0,0,1,0,0
,1,0.12517151,88.9198,5,1985,3139.9128,0,28,0,1,0,0,0,1,0,0,0,1
17.85,1,0.037826873,189.7188,8,1997,2285.0256,1,16,0,0,1,1,0,0,0,1,0,0
4.615,2,0.101747034,231.33,1,1987,4660.6,0,26,1,0,0,0,0,1,0,1,0,0
15.0,1,0.0,47.2744,6,2004,679.1160000000001,0,9,0,0,1,0,1,0,0,1,0,0
,2,0.075142108,145.8444,5,1985,3773.7544,0,28,0,1,0,0,0,1,0,0,0,1
12.1,2,0.061424738,56.7614,3,2009,1049.9666,1,4,0,1,0,0,0,1,0,0,1,0
11.65,1,0.040597054,187.324,7,2002,1864.24,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.041556697000000004,104.4332,4,1985,307.5996,0,28,0,0,1,1,0,0,1,0,0,0
15.5,2,0.126791761,262.1568,0,1998,527.3136,0,15,0,0,0,0,0,1,1,0,0,0
9.195,2,0.11748483400000001,158.5578,8,1997,2406.867,0,16,0,0,1,1,0,0,0,1,0,0
15.1,2,0.106097275,43.2796,3,2009,123.8388,0,4,0,1,0,0,0,1,0,0,1,0
5.095,2,0.129395895,140.3838,1,1987,1826.2894,0,26,1,0,0,0,0,1,0,1,0,0
15.1,2,0.10026502699999999,142.5786,3,2009,3323.0078,0,4,0,1,0,0,0,1,0,0,1,0
12.1,1,0.011557563,165.3526,9,1999,3453.5046,1,14,0,1,0,1,0,0,0,1,0,0
6.235,0,0.119157788,263.791,3,2009,2103.928,2,4,0,1,0,0,0,1,0,0,1,0
15.0,1,0.077622622,121.8414,0,1998,243.6828,0,15,0,0,0,0,0,1,1,0,0,0
,1,0.041194986,39.1164,5,1985,1235.7248,0,28,0,1,0,0,0,1,0,0,0,1
10.65,2,0.08513595300000001,232.3668,8,1997,3685.8688,0,16,0,0,1,1,0,0,0,1,0,0
9.8,2,0.10681691900000001,114.2492,0,1998,463.3968,0,15,0,0,0,0,0,1,1,0,0,0
18.25,1,0.04421348,173.408,1,1987,1038.6480000000001,1,26,1,0,0,0,0,1,0,1,0,0
,1,0.013745883,62.0168,5,1985,1534.0032,0,28,0,1,0,0,0,1,0,0,0,1
19.6,0,0.09430805800000001,251.8698,9,1999,3551.3772,2,14,0,1,0,1,0,0,0,1,0,0
17.0,2,0.026622757,144.247,7,2002,3149.2340000000004,0,11,0,0,0,0,1,0,0,1,0,0
9.6,2,0.014234595,190.2872,9,1999,4727.18,0,14,0,1,0,1,0,0,0,1,0,0
8.51,2,0.078526225,173.5422,9,1999,5000.8238,0,14,0,1,0,1,0,0,0,1,0,0
5.88,0,0.0249887,150.3392,3,2009,447.4176,2,4,0,1,0,0,0,1,0,0,1,0
8.905,1,0.143712172,60.2878,3,2009,1151.1682,0,4,0,1,0,0,0,1,0,0,1,0
,2,0.067373081,258.8988,5,1985,3083.9856,0,28,0,1,0,0,0,1,0,0,0,1
8.85,1,0.053822086,183.8292,1,1987,2554.0088,0,26,1,0,0,0,0,1,0,1,0,0
20.7,1,0.043011277,177.2028,3,2009,3364.9532,0,4,0,1,0,0,0,1,0,0,1,0
,0,0.123557061,216.6192,4,1985,215.7192,2,28,0,0,1,1,0,0,1,0,0,0
6.3,1,0.127968205,209.627,3,2009,3984.813,0,4,0,1,0,0,0,1,0,0,1,0
17.5,2,0.007570599,144.6102,3,2009,2187.153,0,4,0,1,0,0,0,1,0,0,1,0
,2,0.0,92.31200000000001,4,1985,372.848,0,28,0,0,1,1,0,0,1,0,0,0
5.765,1,0.081996785,40.1164,6,2004,540.6296,0,9,0,0,1,0,1,0,0,1,0,0
17.75,2,0.067777778,186.924,3,2009,3169.208,0,4,0,1,0,0,0,1,0,0,1,0
5.035,2,0.080362549,229.0036,2,2007,4326.3684,0,6,0,0,0,0,1,0,0,1,0,0
8.355,1,0.013929058999999999,94.1462,8,1997,2221.1088,0,16,0,0,1,1,0,0,0,1,0,0
6.13,1,0.077169953,63.0536,2,2007,1225.072,1,6,0,0,0,0,1,0,0,1,0,0
10.5,2,0.0,143.3128,8,1997,1438.128,0,16,0,0,1,1,0,0,0,1,0,0
12.5,1,0.112681821,119.14399999999999,3,2009,3235.788,0,4,0,1,0,0,0,1,0,0,1,0
,1,0.10080442,45.4744,5,1985,1041.3112,0,28,0,1,0,0,0,1,0,0,0,1
20.75,0,0.02512588,150.4734,6,2004,890.8404,2,9,0,0,1,0,1,0,0,1,0,0
,2,0.122519571,93.0436,5,1985,2363.59,0,28,0,1,0,0,0,1,0,0,0,1
13.35,2,0.15021128,179.06599999999997,2,2007,2696.49,0,6,0,0,0,0,1,0,0,1,0,0
7.96,1,0.028357839,163.2894,6,2004,4530.1032,0,9,0,0,1,0,1,0,0,1,0,0
8.92,0,0.130663423,175.237,2,2007,2117.244,2,6,0,0,0,0,1,0,0,1,0,0
6.635,2,0.006335942,121.8098,9,1999,2048.6666,0,14,0,1,0,1,0,0,0,1,0,0
15.5,1,0.032845997,106.7938,1,1987,3215.8140000000003,0,26,1,0,0,0,0,1,0,1,0,0
6.13,1,0.076735903,62.4536,8,1997,1225.072,1,16,0,0,1,1,0,0,0,1,0,0
7.315,1,0.01530184,154.434,8,1997,1378.2060000000001,0,16,0,0,1,1,0,0,0,1,0,0
16.0,2,0.029377239,46.1718,0,1998,94.5436,0,15,0,0,0,0,0,1,1,0,0,0
16.85,1,0.233356571,146.576,0,1998,439.42800000000005,0,15,0,0,0,0,0,1,1,0,0,0
15.85,1,0.13705394699999998,94.4094,3,2009,1047.3034,0,4,0,1,0,0,0,1,0,0,1,0
15.0,1,0.0,43.4744,8,1997,543.2928,0,16,0,0,1,1,0,0,0,1,0,0
19.1,0,0.177236497,172.3422,6,2004,2586.633,2,9,0,0,1,0,1,0,0,1,0,0
19.0,1,0.11183028199999999,105.4622,1,1987,952.7598,0,26,1,0,0,0,0,1,0,1,0,0
13.5,1,0.0,84.654,9,1999,1211.756,0,14,0,1,0,1,0,0,0,1,0,0
